Identifier,Non-polymer EntityData,,,,,,,,,,
Entry ID,Asym ID,Auth Asym ID,Ligand ID,Ligand Formula,Ligand MW,Ligand Name,InChI,InChI Key,Ligand SMILES,Ligand of Interest,
,"C, D","A","SO4","O4 S",96.063,"SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","[O-]S(=O)(=O)[O-]"
,"E","A","DMS","C2 H6 O S",78.133,"DIMETHYL SULFOXIDE","InChI=1S/C2H6OS/c1-4(2)3/h1-2H3","IAZDPXIOMUYVGZ-UHFFFAOYSA-N","CS(=O)C"
"7RV2","B","A","828","C22 H19 Cl N8 O4 S",526.955,"N-(3-chloropyridin-4-yl)-2-{3-[3-(1-methyl-1H-pyrazol-4-yl)prop-2-yn-1-yl]-4-oxo-5-[(E)-2-sulfamoylethenyl]-3,4-dihydro-7H-pyrrolo[2,3-d]pyrimidin-7-yl}acetamide","InChI=1S/C22H19ClN8O4S/c1-29-11-15(9-27-29)3-2-7-30-14-26-21-20(22(30)33)16(5-8-36(24,34)35)12-31(21)13-19(32)28-18-4-6-25-10-17(18)23/h4-6,8-12,14H,7,13H2,1H3,(H2,24,34,35)(H,25,28,32)/b8-5+","OUCLSSBPFFIWNZ-VMPITWQZSA-N","Cn1cc(cn1)C#CCN2C=Nc3c(c(cn3CC(=O)Nc4ccncc4Cl)C=CS(=O)(=O)N)C2=O","Y"
,"C","A","DMS","C2 H6 O S",78.133,"DIMETHYL SULFOXIDE","InChI=1S/C2H6OS/c1-4(2)3/h1-2H3","IAZDPXIOMUYVGZ-UHFFFAOYSA-N","CS(=O)C"
,"D, E, F","A","SO4","O4 S",96.063,"SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","[O-]S(=O)(=O)[O-]"
,"G","A","CL","Cl",35.453,"CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","[Cl-]"
"7RX6"
"7RX7"
"7RX8"
"7RXF","C, D","A","MG","Mg",24.305,"MAGNESIUM ION","InChI=1S/Mg/q+2","JLVVSXFLKOJNIY-UHFFFAOYSA-N","[Mg+2]"
,"E, F","A, B","CL","Cl",35.453,"CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","[Cl-]"
"7RXK","C, D","A","MG","Mg",24.305,"MAGNESIUM ION","InChI=1S/Mg/q+2","JLVVSXFLKOJNIY-UHFFFAOYSA-N","[Mg+2]"
,"E, F","A, B","CL","Cl",35.453,"CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","[Cl-]"
"7RY4","C, H","A, B","CL","Cl",35.453,"CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","[Cl-]"
,"D, E, F, I, J, K","A, B","MG","Mg",24.305,"MAGNESIUM ION","InChI=1S/Mg/q+2","JLVVSXFLKOJNIY-UHFFFAOYSA-N","[Mg+2]"
,"G, L","A, B","J3Z","C18 H22 O2",270.366,"(9beta,13alpha)-3-hydroxyestra-1,3,5(10)-trien-17-one","InChI=1S/C18H22O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-16,19H,2,4,6-9H2,1H3/t14-,15-,16+,18+/m1/s1","DNXHEGUUPJUMQT-CBZIJGRNSA-N","CC12CCC3c4ccc(cc4CCC3C1CCC2=O)O","Y"
"7RZD","D, E","A, B","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","C(C(CO)O)O"
,"F","B","CL","Cl",35.453,"CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","[Cl-]"
,"G","B","NA","Na",22.99,"SODIUM ION","InChI=1S/Na/q+1","FKNQFGJONOIPTF-UHFFFAOYSA-N","[Na+]"
"7RZJ"
"7RZN","B, C, D, E, F, G, H, I, J, K, L, M, N","A","CD","Cd",112.411,"CADMIUM ION","InChI=1S/Cd/q+2","WLZRMCYVCSSEQC-UHFFFAOYSA-N","[Cd+2]"
,"O","A","SO4","O4 S",96.063,"SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","[O-]S(=O)(=O)[O-]"
"7S3J","C, G","A, B","HEM","C34 H32 Fe N4 O4",616.487,"PROTOPORPHYRIN IX CONTAINING FE","InChI=1S/C34H34N4O4.Fe/c1-7-21-17(3)25-13-26-19(5)23(9-11-33(39)40)31(37-26)16-32-24(10-12-34(41)42)20(6)28(38-32)15-30-22(8-2)18(4)27(36-30)14-29(21)35-25;/h7-8,13-16H,1-2,9-12H2,3-6H3,(H4,35,36,37,38,39,40,41,42);/q;+2/p-2/b25-13-,26-13-,27-14-,28-15-,29-14-,30-15-,31-16-,32-16-;","KABFMIBPWCXCRK-RGGAHWMASA-L","Cc1c2n3c(c1CCC(=O)O)C=C4C(=C(C5=[N]4[Fe]36[N]7=C(C=C8N6C(=C5)C(=C8C)C=C)C(=C(C7=C2)C)C=C)C)CCC(=O)O","Y"
,"D, E, H, I","A, B","QRP","C16 H17 N3 O2",283.325,"(3S,8aS)-3-(1H-indol-3-ylmethyl)hexahydropyrrolo[1,2-a]pyrazine-1,4-dione","InChI=1S/C16H17N3O2/c20-15-14-6-3-7-19(14)16(21)13(18-15)8-10-9-17-12-5-2-1-4-11(10)12/h1-2,4-5,9,13-14,17H,3,6-8H2,(H,18,20)/t13-,14-/m0/s1","RYFZBPVMVYTEKZ-KBPBESRZSA-N","c1ccc2c(c1)c(c[nH]2)CC3C(=O)N4CCCC4C(=O)N3","Y"
,"F, J","A, B","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","C(C(CO)O)O"
"7S48"
"7S6U","B","A","FB8","C18 H21 N5 O2 S",371.457,"4-(2-methyl-3-propan-2-yl-imidazol-4-yl)-~{N}-(4-methylsulfonylphenyl)pyrimidin-2-amine","InChI=1S/C18H21N5O2S/c1-12(2)23-13(3)20-11-17(23)16-9-10-19-18(22-16)21-14-5-7-15(8-6-14)26(4,24)25/h5-12H,1-4H3,(H,19,21,22)","WJRRGYBTGDJBFX-UHFFFAOYSA-N","Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)S(=O)(=O)C"
,"C, D, E","A","EDO","C2 H6 O2",62.068,"1,2-ETHANEDIOL","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","LYCAIKOWRPUZTN-UHFFFAOYSA-N","C(CO)O"
,"F","A","CAC","C2 H6 As O2",136.989,"CACODYLATE ION","InChI=1S/C2H7AsO2/c1-3(2,4)5/h1-2H3,(H,4,5)/p-1","OGGXGZAMXPVRFZ-UHFFFAOYSA-M","C[As](=O)(C)[O-]"
"7S6V","B","A","8II","C18 H18 Cl N5 O",355.821,"3-({4-[2-(3-chloroanilino)pyrimidin-4-yl]pyridin-2-yl}amino)propan-1-ol","InChI=1S/C18H18ClN5O/c19-14-3-1-4-15(12-14)23-18-22-9-6-16(24-18)13-5-8-21-17(11-13)20-7-2-10-25/h1,3-6,8-9,11-12,25H,2,7,10H2,(H,20,21)(H,22,23,24)","IYNDTACKOAXKBJ-UHFFFAOYSA-N","c1cc(cc(c1)Cl)Nc2nccc(n2)c3ccnc(c3)NCCCO"
,"C","A","EDO","C2 H6 O2",62.068,"1,2-ETHANEDIOL","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","LYCAIKOWRPUZTN-UHFFFAOYSA-N","C(CO)O"
,"D","A","SO4","O4 S",96.063,"SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","[O-]S(=O)(=O)[O-]"
"7S79","D, E, F, G","A, B","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","C(C(CO)O)O"
,"H","B","NA","Na",22.99,"SODIUM ION","InChI=1S/Na/q+1","FKNQFGJONOIPTF-UHFFFAOYSA-N","[Na+]"
"7S7D","D, E, F","A, B","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","C(C(CO)O)O"
"7S7F"
"7S8E","D, E, F, G, H, I, J","A, B","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","C(C(CO)O)O"
"7S8F","D, E, F, G, H","A, B","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","C(C(CO)O)O","Y"
"7S8I","C","A","CL","Cl",35.453,"CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","[Cl-]"
"7S8J","C, D, E, F","A, B","CL","Cl",35.453,"CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","[Cl-]"
"7SD9","B","A","8T6","C23 H32 N4 O4",428.525,"N-[(2S)-1-({(2S)-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl}amino)-4,4-dimethyl-1-oxopentan-2-yl]-1H-indole-2-carboxamide","InChI=1S/C23H32N4O4/c1-23(2,3)12-19(22(31)25-16(13-28)10-15-8-9-24-20(15)29)27-21(30)18-11-14-6-4-5-7-17(14)26-18/h4-7,11,15-16,19,26,28H,8-10,12-13H2,1-3H3,(H,24,29)(H,25,31)(H,27,30)/t15-,16-,19-/m0/s1","NTWWMUUWHMIXJV-BXWFABGCSA-N","CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)CO)NC(=O)c2cc3ccccc3[nH]2","Y"
"7SDA","B","A","8UI","C24 H34 N4 O5",458.551,"N-[(2S)-1-({(2S)-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl}amino)-4,4-dimethyl-1-oxopentan-2-yl]-4-methoxy-1H-indole-2-carboxamide","InChI=1S/C24H34N4O5/c1-24(2,3)12-19(23(32)26-15(13-29)10-14-8-9-25-21(14)30)28-22(31)18-11-16-17(27-18)6-5-7-20(16)33-4/h5-7,11,14-15,19,27,29H,8-10,12-13H2,1-4H3,(H,25,30)(H,26,32)(H,28,31)/t14-,15-,19-/m0/s1","TTZNYKDOBZQMLD-DOXZYTNZSA-N","CC(C)(C)CC(C(=O)NC(CC1CCNC1=O)CO)NC(=O)c2cc3c([nH]2)cccc3OC","Y"
"7SDC","B","A","I80","C24 H30 F3 N3 O6",513.507,"(1R,2S,5S)-N-{(2S)-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl}-6,6-dimethyl-3-{[4-(trifluoromethoxy)phenoxy]acetyl}-3-azabicyclo[3.1.0]hexane-2-carboxamide","InChI=1S/C24H30F3N3O6/c1-23(2)17-10-30(18(32)12-35-15-3-5-16(6-4-15)36-24(25,26)27)20(19(17)23)22(34)29-14(11-31)9-13-7-8-28-21(13)33/h3-6,13-14,17,19-20,31H,7-12H2,1-2H3,(H,28,33)(H,29,34)/t13-,14-,17-,19-,20-/m0/s1","OINAVIUBZFOBLX-VMBFOHBNSA-N","CC1(C2C1C(N(C2)C(=O)COc3ccc(cc3)OC(F)(F)F)C(=O)NC(CC4CCNC4=O)CO)C","Y"
"7SI1","B","A","MES","C6 H13 N O4 S",195.237,"2-(N-MORPHOLINO)-ETHANESULFONIC ACID","InChI=1S/C6H13NO4S/c8-12(9,10)6-3-7-1-4-11-5-2-7/h1-6H2,(H,8,9,10)","SXGZJKUKBWWHRA-UHFFFAOYSA-N","C1COCC[NH+]1CCS(=O)(=O)[O-]"
,"C, D","A","SO4","O4 S",96.063,"SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","[O-]S(=O)(=O)[O-]"
"7SI4","B","A","9JL","C26 H25 F N6 O",456.515,"(4S)-8-{4-[(dimethylamino)methyl]-2-methylphenyl}-5-{[(5-fluoro-2,3-dihydro-1-benzofuran-4-yl)methyl]amino}imidazo[1,2-c]pyrimidine-2-carbonitrile","InChI=1S/C26H25FN6O/c1-16-10-17(14-32(2)3)4-5-19(16)22-13-30-26(33-15-18(11-28)31-25(22)33)29-12-21-20-8-9-34-24(20)7-6-23(21)27/h4-7,10,13,15H,8-9,12,14H2,1-3H3,(H,29,30)","FLCIOLFIDGTRCI-UHFFFAOYSA-N","Cc1cc(ccc1c2cnc(n3c2nc(c3)C#N)NCc4c(ccc5c4CCO5)F)CN(C)C","Y"
,"C, D","A","FMT","C H2 O2",46.025,"FORMIC ACID","InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)","BDAGIHXWWSANSR-UHFFFAOYSA-N","C(=O)O"
"7SI5","B, C","A","NA","Na",22.99,"SODIUM ION","InChI=1S/Na/q+1","FKNQFGJONOIPTF-UHFFFAOYSA-N","[Na+]"
,"D","A","9L0","C21 H18 F N7 O",403.412,"(4R)-8-(1,3-dimethyl-1H-pyrazol-5-yl)-5-{[(5-fluoro-2,3-dihydro-1-benzofuran-4-yl)methyl]amino}imidazo[1,2-c]pyrimidine-2-carbonitrile","InChI=1S/C21H18FN7O/c1-12-7-18(28(2)27-12)16-10-25-21(29-11-13(8-23)26-20(16)29)24-9-15-14-5-6-30-19(14)4-3-17(15)22/h3-4,7,10-11H,5-6,9H2,1-2H3,(H,24,25)","WUFADHRATSOXBZ-UHFFFAOYSA-N","Cc1cc(n(n1)C)c2cnc(n3c2nc(c3)C#N)NCc4c(ccc5c4CCO5)F","Y"
,"E, F","A","EDO","C2 H6 O2",62.068,"1,2-ETHANEDIOL","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","LYCAIKOWRPUZTN-UHFFFAOYSA-N","C(CO)O"
,"G, H, I, J, K, L, M, N, O, P, Q, R, S","A","FMT","C H2 O2",46.025,"FORMIC ACID","InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)","BDAGIHXWWSANSR-UHFFFAOYSA-N","C(=O)O"
"7SIY","C","A","MG","Mg",24.305,"MAGNESIUM ION","InChI=1S/Mg/q+2","JLVVSXFLKOJNIY-UHFFFAOYSA-N","[Mg+2]"
"7SJ6","C, H","A, B","B20","C4 H6 B N",78.908,"1,2-dihydro-1,2-azaborinine","InChI=1S/C4H6BN/c1-2-4-6-5-3-1/h1-6H","OGZZEGWWYQKMSO-UHFFFAOYSA-N","B1C=CC=CN1","Y"
,"D, E, J, K, L","A, B","SO4","O4 S",96.063,"SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","[O-]S(=O)(=O)[O-]"
,"F, M","A, B","BME","C2 H6 O S",78.133,"BETA-MERCAPTOETHANOL","InChI=1S/C2H6OS/c3-1-2-4/h3-4H,1-2H2","DGVVWUTYPXICAM-UHFFFAOYSA-N","C(CS)O"
,"G","A","HED","C4 H10 O2 S2",154.251,"2-HYDROXYETHYL DISULFIDE","InChI=1S/C4H10O2S2/c5-1-3-7-8-4-2-6/h5-6H,1-4H2","KYNFOMQIXZUKRK-UHFFFAOYSA-N","C(CSSCCO)O"
,"I","B","ACT","C2 H3 O2",59.044,"ACETATE ION","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1","QTBSBXVTEAMEQO-UHFFFAOYSA-M","CC(=O)[O-]"
"7SJK","C, D","A, B","CA","Ca",40.078,"CALCIUM ION","InChI=1S/Ca/q+2","BHPQYMZQTOCNFJ-UHFFFAOYSA-N","[Ca+2]","Y"
"7SKJ","E, F","A, C","ACT","C2 H3 O2",59.044,"ACETATE ION","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1","QTBSBXVTEAMEQO-UHFFFAOYSA-M","CC(=O)[O-]","Y"
"7SMH","E, G, H, K","A, B, C, D","CA","Ca",40.078,"CALCIUM ION","InChI=1S/Ca/q+2","BHPQYMZQTOCNFJ-UHFFFAOYSA-N","[Ca+2]","Y"
,"F, I, J","A, C","EDO","C2 H6 O2",62.068,"1,2-ETHANEDIOL","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","LYCAIKOWRPUZTN-UHFFFAOYSA-N","C(CO)O"
"7SNS","E, F, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X","A, B, C, D","ACT","C2 H3 O2",59.044,"ACETATE ION","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1","QTBSBXVTEAMEQO-UHFFFAOYSA-M","CC(=O)[O-]"
"7SNW","D, M, T","A, B, C","MG","Mg",24.305,"MAGNESIUM ION","InChI=1S/Mg/q+2","JLVVSXFLKOJNIY-UHFFFAOYSA-N","[Mg+2]"
,"E, F, G, N, U","A, B, C","SO4","O4 S",96.063,"SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","[O-]S(=O)(=O)[O-]"
,"H, O, V","A, B, C","9YR","C6 H6 O5 S2",222.239,"2-(methoxycarbonyl)thiophene-3-sulfonic acid","InChI=1S/C6H6O5S2/c1-11-6(7)5-4(2-3-12-5)13(8,9)10/h2-3H,1H3,(H,8,9,10)","AYKJLZKNHNYZON-UHFFFAOYSA-N","COC(=O)c1c(ccs1)S(=O)(=O)O","Y"
,"I, P, W","A, B, C","9Y4","C16 H18 N2 O",254.327,"N-[(4-methylphenyl)methyl]-N~2~-phenylglycinamide","InChI=1S/C16H18N2O/c1-13-7-9-14(10-8-13)11-18-16(19)12-17-15-5-3-2-4-6-15/h2-10,17H,11-12H2,1H3,(H,18,19)","VRFYXFGMPCGHJQ-UHFFFAOYSA-N","Cc1ccc(cc1)CNC(=O)CNc2ccccc2","Y"
,"J, Q, R","A, B","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","C(C(CO)O)O"
,"K, L, S","A, B","CL","Cl",35.453,"CHLORIDE ION","InChI=1S/ClH/h1H/p-1","VEXZGXHMUGYJMC-UHFFFAOYSA-M","[Cl-]"
"7SNX","C","A","GOL","C3 H8 O3",92.094,"GLYCEROL","InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2","PEDCQBHIVMGVHV-UHFFFAOYSA-N","C(C(CO)O)O"
"7SOJ","C, D","A, B","FE","Fe",55.845,"FE (III) ION","InChI=1S/Fe/q+3","VTLYFUHAOXGGBS-UHFFFAOYSA-N","[Fe+3]","Y"
"7SOW","C, D, E, F","A, B","EDO","C2 H6 O2",62.068,"1,2-ETHANEDIOL","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","LYCAIKOWRPUZTN-UHFFFAOYSA-N","C(CO)O"
"7T08","AA, AB, BA, BB, C, CA, CB, D, DA, DB, E, EB, F, G, H, HB, I, IA, IB, J, JA, JB, K, KA, KB, L, LA, LB, M, MA, MB, N, NA, O, OA, P, PA, Q, QA, R, RA, S, SA, T, TA, U, UA, V, VA, W, WA, X, XA, Y, YA, Z, ZA","A, B","EDO","C2 H6 O2",62.068,"1,2-ETHANEDIOL","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","LYCAIKOWRPUZTN-UHFFFAOYSA-N","C(CO)O"
,"EA","B","ZN","Zn",65.409,"ZINC ION","InChI=1S/Zn/q+2","PTFCDOFLOPIGGS-UHFFFAOYSA-N","[Zn+2]"
,"FA, GA, HA","B","3FX","C9 H19 N O4 S",237.316,"(2R)-3-(cyclohexylamino)-2-hydroxypropane-1-sulfonic acid","InChI=1S/C9H19NO4S/c11-9(7-15(12,13)14)6-10-8-4-2-1-3-5-8/h8-11H,1-7H2,(H,12,13,14)/t9-/m1/s1","INEWUCPYEUEQTN-SECBINFHSA-N","C1CCC(CC1)NCC(CS(=O)(=O)O)O"
,"FB","B","XO1","C27 H27 F4 N5 O2",529.529,"4-{[5-({(2S)-2-butyl-5-oxo-4-[3-(trifluoromethoxy)phenyl]piperazin-1-yl}methyl)-1H-imidazol-1-yl]methyl}-2-fluorobenzonitrile","InChI=1S/C27H27F4N5O2/c1-2-3-5-22-16-36(21-6-4-7-24(11-21)38-27(29,30)31)26(37)17-34(22)15-23-13-33-18-35(23)14-19-8-9-20(12-32)25(28)10-19/h4,6-11,13,18,22H,2-3,5,14-17H2,1H3/t22-/m0/s1","WRNSPFWIUHUJNC-QFIPXVFZSA-N","CCCCC1CN(C(=O)CN1Cc2cncn2Cc3ccc(c(c3)F)C#N)c4cccc(c4)OC(F)(F)F","Y"
,"GB","B","FPP","C15 H28 O7 P2",382.326,"FARNESYL DIPHOSPHATE","InChI=1S/C15H28O7P2/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-21-24(19,20)22-23(16,17)18/h7,9,11H,5-6,8,10,12H2,1-4H3,(H,19,20)(H2,16,17,18)/b14-9+,15-11+","VWFJDQUYCIWHTN-YFVJMOTDSA-N","CC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C"
"7T09","AB, BB, C, CA, CB, D, DA, E, EA, F, FA, G, GA, H, HA, I, IA, J, JA, K, KA, L, LA, M, MA, N, NA, O, OA, P, PA, Q, QA, R, RA, S, SA, T, TA, U, UA, V, VA, WA, XA, YA, ZA","A, B","EDO","C2 H6 O2",62.068,"1,2-ETHANEDIOL","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","LYCAIKOWRPUZTN-UHFFFAOYSA-N","C(CO)O"
,"W","B","ZN","Zn",65.409,"ZINC ION","InChI=1S/Zn/q+2","PTFCDOFLOPIGGS-UHFFFAOYSA-N","[Zn+2]"
,"X, Y, Z","B","3FX","C9 H19 N O4 S",237.316,"(2R)-3-(cyclohexylamino)-2-hydroxypropane-1-sulfonic acid","InChI=1S/C9H19NO4S/c11-9(7-15(12,13)14)6-10-8-4-2-1-3-5-8/h8-11H,1-7H2,(H,12,13,14)/t9-/m1/s1","INEWUCPYEUEQTN-SECBINFHSA-N","C1CCC(CC1)NCC(CS(=O)(=O)O)O"
,"AA","B","XMV","C27 H28 F3 N5 O2",511.539,"4-{[5-({(2S)-2-butyl-5-oxo-4-[3-(trifluoromethoxy)phenyl]piperazin-1-yl}methyl)-1H-imidazol-1-yl]methyl}benzonitrile","InChI=1S/C27H28F3N5O2/c1-2-3-5-23-17-35(22-6-4-7-25(12-22)37-27(28,29)30)26(36)18-33(23)16-24-14-32-19-34(24)15-21-10-8-20(13-31)9-11-21/h4,6-12,14,19,23H,2-3,5,15-18H2,1H3/t23-/m0/s1","VSMQDFPGHHELTG-QHCPKHFHSA-N","CCCCC1CN(C(=O)CN1Cc2cncn2Cc3ccc(cc3)C#N)c4cccc(c4)OC(F)(F)F","Y"
,"BA","B","FPP","C15 H28 O7 P2",382.326,"FARNESYL DIPHOSPHATE","InChI=1S/C15H28O7P2/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-21-24(19,20)22-23(16,17)18/h7,9,11H,5-6,8,10,12H2,1-4H3,(H,19,20)(H2,16,17,18)/b14-9+,15-11+","VWFJDQUYCIWHTN-YFVJMOTDSA-N","CC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C"
"7T0C","AA, AB, BA, BB, C, CA, CB, D, DA, DB, E, EA, EB, F, FA, FB, G, GA, GB, H, HA, HB, I, IA, IB, J, JA, K, KA, L, M, N, NA, O, OA, P, PA, Q, QA, R, RA, S, SA, T, TA, UA, W, WA, X, XA, Y, YA, Z, ZA","A, B","EDO","C2 H6 O2",62.068,"1,2-ETHANEDIOL","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","LYCAIKOWRPUZTN-UHFFFAOYSA-N","C(CO)O"
,"U","B","ZN","Zn",65.409,"ZINC ION","InChI=1S/Zn/q+2","PTFCDOFLOPIGGS-UHFFFAOYSA-N","[Zn+2]"
,"V","B","XN4","C26 H28 Cl F3 N4 O2",520.974,"(5S)-5-butyl-4-({1-[(4-chlorophenyl)methyl]-1H-imidazol-5-yl}methyl)-1-[3-(trifluoromethoxy)phenyl]piperazin-2-one","InChI=1S/C26H28ClF3N4O2/c1-2-3-5-22-16-34(21-6-4-7-24(12-21)36-26(28,29)30)25(35)17-32(22)15-23-13-31-18-33(23)14-19-8-10-20(27)11-9-19/h4,6-13,18,22H,2-3,5,14-17H2,1H3/t22-/m0/s1","POBHWQSJZMJUAH-QFIPXVFZSA-N","CCCCC1CN(C(=O)CN1Cc2cncn2Cc3ccc(cc3)Cl)c4cccc(c4)OC(F)(F)F","Y"
,"LA, MA, VA","B","3FX","C9 H19 N O4 S",237.316,"(2R)-3-(cyclohexylamino)-2-hydroxypropane-1-sulfonic acid","InChI=1S/C9H19NO4S/c11-9(7-15(12,13)14)6-10-8-4-2-1-3-5-8/h8-11H,1-7H2,(H,12,13,14)/t9-/m1/s1","INEWUCPYEUEQTN-SECBINFHSA-N","C1CCC(CC1)NCC(CS(=O)(=O)O)O"
,"JB","B","SO4","O4 S",96.063,"SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","[O-]S(=O)(=O)[O-]"
,"KB","B","FPP","C15 H28 O7 P2",382.326,"FARNESYL DIPHOSPHATE","InChI=1S/C15H28O7P2/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-21-24(19,20)22-23(16,17)18/h7,9,11H,5-6,8,10,12H2,1-4H3,(H,19,20)(H2,16,17,18)/b14-9+,15-11+","VWFJDQUYCIWHTN-YFVJMOTDSA-N","CC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C"
"7T0D","AA, AB, BA, BB, C, CA, CB, D, DA, DB, E, EB, F, G, H, I, IA, IB, J, JA, JB, K, KA, KB, L, LA, LB, M, MA, MB, N, NA, NB, O, OA, OB, P, PA, PB, Q, QA, QB, R, RA, RB, S, SA, SB, T, TA, TB, U, UA, UB, V, VA, VB, W, WA, WB, X, XA, XB, Y, YA, Z, ZA","A, B","EDO","C2 H6 O2",62.068,"1,2-ETHANEDIOL","InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","LYCAIKOWRPUZTN-UHFFFAOYSA-N","C(CO)O"
,"AC, EA, FA, YB","A, B","SO4","O4 S",96.063,"SULFATE ION","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)/p-2","QAOWNCQODCNURD-UHFFFAOYSA-L","[O-]S(=O)(=O)[O-]"
